id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,is_chain,chain_reason,priority,priority_score,created_at,top_pain_review
599,25,A3 Cooling Services Ltd,hvac,"Epsom, Surrey",KT9 1SD,"chessington Business Centre, Cox Ln., Chessington KT9 1SD",http://www.a3cooling.co.uk/,a3cooling.co.uk,020 4638 1145,ChIJbZ3zoz0KdkgR9drKbxa8QP0,5.0,27,"FITZ-GERALD, Daniel Patrick",06654162,0,0,,,,2026-08-19T07:07:11.814276+00:00,
600,25,Fuller Heating,hvac,"Epsom, Surrey",KT19 0DB,"451 Kingston Rd, Epsom KT19 0DB",http://www.fullerheating.co.uk/,fullerheating.co.uk,020 8394 2776,ChIJ1Z3yH5MJdkgRekOkIWPbsho,4.3,26,"FULLER, Alan",11055004,0,0,,,,2026-08-19T07:07:12.225630+00:00,
601,25,Epsom Heating and Gas Ltd,hvac,"Epsom, Surrey",KT21 2SG,"The Warren, Ashtead KT21 2SG",https://www.centralheatingepsom.com/,centralheatingepsom.com,020 8394 2964,ChIJ3wjDid8JdkgRm8iPeYixFcs,5.0,2,"SIGGERY, Robert Peter",05326471,0,0,,,,2026-08-19T07:07:12.701431+00:00,
602,25,Optimal Heating Services Limited,hvac,"Epsom, Surrey",KT19 9NZ,"52 Fendall Rd, Epsom KT19 9NZ",http://www.optimalheating.co.uk/,optimalheating.co.uk,07535 584991,ChIJ___8f40JdkgR35zrDg06eoc,5.0,1,"KOWAL, Wieslaw Tadeusz",09482406,0,0,,,,2026-08-19T07:07:13.225983+00:00,
603,25,Healy Refrigeration & Air Conditioning Services Ltd,hvac,"Epsom, Surrey",KT20 5LR,"5, Waterfield, Epsom, Tadworth KT20 5LR",http://www.healyacr.co.uk/,healyacr.co.uk,01737 371101,ChIJIw-oD6zjdUgRgUxQmeDz74c,3.0,2,"HEALY, Richard Robinson",01886883,1,1,Companies House PSC shows corporate-entity ownership (company 01886883),,,2026-08-19T07:07:13.810288+00:00,
604,25,Epsom air con,hvac,"Epsom, Surrey",KT17 1DP,"7 Middle Ln, Epsom KT17 1DP",http://www.epsomaircon.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1272650999195385473,epsomaircon.com,01372 436082,ChIJs5Y1CA3idUgR-ElNOFy2kSE,4.7,3,"SELLATHURRAI, Ravi",15757241,0,1,same Companies House company number seen at 2 discovered locations,,,2026-08-19T07:07:14.319033+00:00,
605,25,All Four Seasons Ltd,hvac,"Epsom, Surrey",KT19 0QT,"6 Stoneleigh Park Rd, Epsom KT19 0QT",http://www.allfourseasons.co.uk/,allfourseasons.co.uk,020 8224 6597,ChIJl9IvjsMJdkgRSdxodGaBzas,4.0,1,,,0,0,,,,2026-08-19T07:07:14.537135+00:00,
606,25,Premier Heating,hvac,"Epsom, Surrey",KT19 8HG,"59 Hazon Way, Epsom KT19 8HG",http://www.premierheating.uk.com/,premierheating.uk.com,0800 092 4886,ChIJY6glKxvidUgReFAppXVxTN4,4.1,8,"PHILLIPS, Andrew James",11638324,1,1,Companies House PSC shows corporate-entity ownership (company 11638324),,,2026-08-19T07:07:15.003349+00:00,
607,25,RHMEP LTD,hvac,"Epsom, Surrey",KT9 1BP,"10 Romney Cl, Chessington KT9 1BP",https://rhmep.co.uk/,rhmep.co.uk,07500 045585,ChIJ8e_6mEiDlA0RyES3ssCrhwQ,5.0,2,"FAZEL, Kanishco",11189927,0,0,,,,2026-08-19T07:07:15.450899+00:00,
608,25,Surbiton Heating and Cooling Solutions,hvac,"Epsom, Surrey",KT6 7HR,"68-70 Tolworth Broadway, Tolworth, Surbiton KT6 7HR",,,020 3823 6143,ChIJPV1BMIEJdkgRcVN9m2s1C-8,4.6,10,"GOODE, Daniel",14359402,0,0,,,,2026-08-19T07:07:16.049734+00:00,
610,25,Blueman Plumbing & Heating,hvac,"Epsom, Surrey",SM3 9RJ,"51 Hamilton Ave, Cheam, Sutton SM3 9RJ",http://www.bluemanplumbing.com/,bluemanplumbing.com,020 8644 4414,ChIJ3wcS71wIdkgRJCCbwHcTenw,4.9,231,"ALI, Hafez",14055809,0,0,,,,2026-08-19T07:07:17.053364+00:00,
611,25,JM Environmental Ltd,hvac,"Epsom, Surrey",KT17 3LF,"277 Fir Tree Rd, Epsom KT17 3LF",http://www.jm-environmental.com/,jm-environmental.com,07920 770039,ChIJleYlPV_idUgRUrHuL46LBP8,,,"COPPING, Jayne Elizabeth",08815514,0,0,,,,2026-08-19T07:07:17.543996+00:00,
612,25,JETT Air Conditioning & Electrical,hvac,"Epsom, Surrey",KT6 6EA,"29 Oakenshaw Cl, Surbiton KT6 6EA",https://jettairconditioning.com/,jettairconditioning.com,07572 389683,ChIJM1Ol7O0lLIIRoM6Vz53pRK4,4.2,5,"MOORE, Karen Anne",04478624,0,1,same Companies House company number seen at 2 discovered locations,,,2026-08-19T07:07:18.100954+00:00,
613,25,Epsom Air,hvac,"Epsom, Surrey",,,https://epsomaire.base44.app/,epsomaire.base44.app,,,,,"SELLATHURRAI, Ravi",15757241,0,1,"same Companies House company number seen at 2 discovered locations; business name ('Epsom Air') is nothing but trade terms plus the searched town ('Epsom, Surrey') — no brand/founder name at all, rank-and-rent search-phrase pattern rather than a real trading name",,,2026-08-19T07:08:55.200907+00:00,
